living_area_sqft,lot_area_sqft,overall_quality,year_built,renovation_year,bedrooms,bathrooms,garage_spaces,distance_downtown_km,school_score,crime_index,transit_score,energy_efficiency,mortgage_rate_pct,unemployment_rate_pct,neighborhood,home_type,condition,heating_type,sale_price
1989.0,2811.3,7,2001,2001,5,2.0,2.0,6.56,68.5,20.8,68.0,57.5,7.73,6.3,Riverside,Townhouse,Average,Gas,912439.0
3504.9,6569.5,7,1965,1965,5,2.0,2.0,7.55,56.0,22.9,91.7,22.9,4.68,5.06,SouthGate,Condo,Good,Gas,820411.0
788.1,10435.4,10,1939,1939,3,1.0,2.0,1.76,100.0,5.5,95.5,27.3,6.71,5.29,OldTown,Detached,Poor,Gas,640792.0
3915.6,8928.4,8,1922,1922,3,3.0,0.0,2.15,68.0,13.7,83.3,31.3,4.39,5.87,Riverside,Townhouse,Average,Gas,1210907.0
1510.1,3344.7,7,1989,1989,3,2.0,1.0,22.07,65.3,27.1,34.2,54.8,5.61,5.04,EastMarket,Detached,Good,Gas,560585.0
1883.1,3725.1,5,1982,1982,3,1.5,1.0,1.79,90.6,56.6,54.7,47.8,7.83,5.14,NorthHeights,Detached,Good,District,792651.0
963.8,8553.4,5,1993,1993,4,1.0,2.0,2.77,77.3,9.1,94.5,54.2,6.85,4.21,University,Townhouse,Excellent,Gas,711254.0
2409.9,9782.4,3,1937,1937,2,1.5,1.0,10.07,61.3,9.0,56.2,33.7,6.68,4.8,Riverside,Detached,Good,Gas,642224.0
1676.2,3705.3,6,1969,2019,4,3.0,2.0,7.68,60.3,47.1,58.2,66.6,4.32,5.27,Hillcrest,Detached,Average,Gas,481659.0
1611.9,9112.4,7,1978,1978,4,2.0,1.0,7.82,67.7,14.5,60.7,56.5,3.69,5.03,SouthGate,Detached,Fair,HeatPump,637910.0
790.2,2900.6,7,2008,2019,5,1.0,2.0,14.94,85.5,22.0,41.2,65.4,4.13,6.86,Riverside,Townhouse,Good,Gas,644945.0
1696.9,10472.1,7,1940,2000,3,2.5,2.0,7.85,66.7,18.9,65.2,33.5,3.31,7.46,NorthHeights,Detached,Average,HeatPump,828470.0
2275.5,4236.7,5,1993,2009,3,1.5,1.0,8.88,70.9,19.5,74.5,51.3,5.03,6.51,Downtown,Detached,Average,HeatPump,834306.0
1508.3,7556.4,7,1992,1992,7,1.0,2.0,3.59,75.6,14.2,78.6,72.7,5.49,7.2,WestPark,Townhouse,Good,Gas,836061.0
2577.9,6832.2,8,1982,1997,4,2.5,1.0,18.58,83.5,26.3,59.2,55.0,6.11,5.6,LakeView,Condo,Excellent,,1050036.0
2537.7,14446.8,2,1929,1929,1,2.0,1.0,0.81,53.5,40.2,91.2,25.1,5.28,8.59,Riverside,Duplex,Good,Gas,598166.0
1293.3,8325.8,7,1932,1932,6,1.0,2.0,12.33,89.4,20.9,98.1,31.6,5.94,6.4,EastMarket,Detached,Average,Gas,655861.0
3025.0,5026.0,10,1983,1983,5,2.0,2.0,18.92,71.1,28.0,39.3,63.2,7.62,7.9,Downtown,Duplex,Fair,Gas,1032237.0
1678.6,8933.8,6,1986,2000,3,1.5,3.0,5.56,84.7,4.6,80.8,42.4,6.53,4.46,EastMarket,Condo,Average,Gas,636017.0
1681.5,,2,1988,1988,4,2.0,3.0,9.22,61.8,16.9,52.7,48.0,3.87,6.43,NorthHeights,Detached,Fair,HeatPump,471970.0
1713.2,11225.1,5,2001,2001,2,2.0,1.0,2.83,66.8,29.9,68.4,54.9,8.39,7.12,EastMarket,Townhouse,Average,Gas,636046.0
1694.0,6948.9,3,1961,1977,4,2.5,1.0,10.13,63.8,59.2,76.5,51.5,5.7,3.75,OldTown,Detached,Good,Gas,522173.0
607.3,4366.3,5,1951,1951,5,1.0,1.0,9.03,72.2,16.1,80.4,46.1,4.15,5.17,NorthHeights,Condo,Good,Gas,460210.0
1537.7,4973.8,4,2017,2017,7,2.0,3.0,1.19,73.9,11.6,59.6,78.9,5.98,6.53,OldTown,Detached,Average,Gas,634554.0
982.6,10827.4,8,1993,1993,2,1.5,1.0,11.08,98.5,16.9,67.4,45.7,6.93,7.49,OldTown,Townhouse,Average,Gas,600533.0
3061.1,4231.7,8,1975,1975,2,2.5,4.0,8.5,57.6,10.4,81.5,68.6,6.76,2.81,University,Townhouse,Poor,Gas,1023798.0
3014.7,7211.6,7,1979,1979,4,1.0,2.0,10.19,69.3,15.8,95.5,55.7,4.15,5.52,LakeView,Detached,Good,District,1058686.0
2280.8,17058.6,8,1999,2003,4,2.5,2.0,8.0,74.1,16.8,66.2,53.0,5.77,7.19,SouthGate,Detached,Good,Gas,932339.0
1507.1,7879.9,5,1952,1952,1,2.5,3.0,12.93,81.5,19.4,68.0,33.1,4.85,4.36,LakeView,Detached,Good,Electric,743849.0
1124.9,3768.2,6,1967,1967,4,2.0,1.0,4.68,61.4,8.5,91.5,36.5,6.04,3.41,EastMarket,Condo,Excellent,Gas,718672.0
1285.2,26596.8,10,1924,1924,5,2.5,2.0,5.9,77.1,5.0,68.8,37.3,5.62,5.0,EastMarket,Detached,Good,HeatPump,880743.0
3452.1,20729.3,7,2003,2017,5,2.0,,8.15,91.3,6.4,76.1,48.7,4.63,2.74,GreenValley,Condo,Good,HeatPump,1300626.0
1268.4,9725.8,7,1973,2007,6,2.5,1.0,18.52,67.2,24.2,44.0,56.9,4.92,6.95,Downtown,Condo,Good,Gas,632062.0
674.1,15479.8,5,2015,2015,3,2.0,0.0,6.15,53.2,7.5,69.9,78.8,5.81,3.99,Downtown,Condo,Average,Electric,659512.0
2440.6,6134.3,5,1951,2005,2,2.0,2.0,3.6,90.2,3.2,84.9,35.4,4.71,8.15,NorthHeights,Condo,Average,Gas,791736.0
2918.2,11120.1,4,1963,1978,5,3.0,0.0,2.6,38.5,9.4,81.0,50.0,5.92,5.7,NorthHeights,Condo,Good,Gas,825907.0
3099.6,5584.3,9,1925,1925,5,2.5,2.0,6.89,69.1,9.4,94.5,49.2,5.56,4.51,GreenValley,Townhouse,Good,HeatPump,1099257.0
2448.2,3192.6,4,2022,2022,4,2.0,1.0,6.52,73.2,17.0,79.8,59.9,3.92,5.7,EastMarket,Townhouse,Fair,,774356.0
2604.8,34097.9,8,1956,1956,7,2.5,3.0,10.32,77.3,6.2,77.8,42.0,5.83,7.99,TechDistrict,Detached,Average,Gas,1042957.0
1683.5,3096.1,7,1936,1936,4,1.5,2.0,3.81,68.3,14.3,96.6,10.2,6.22,6.32,Hillcrest,Detached,Poor,District,718648.0
749.6,8607.3,3,1984,1984,7,1.0,-0.0,6.92,44.1,10.0,68.1,29.3,6.31,4.18,TechDistrict,Detached,Average,Gas,376535.0
1667.6,8547.2,8,2009,2009,4,2.0,2.0,12.69,74.5,80.0,46.8,62.9,5.27,5.67,WestPark,Detached,Average,District,851207.0
2089.6,9812.8,6,1931,2024,1,2.0,1.0,22.23,56.6,28.8,55.6,26.8,5.4,6.77,TechDistrict,Detached,Excellent,Gas,716638.0
1567.3,6822.8,4,1975,1997,7,2.0,2.0,1.84,61.7,18.5,79.5,65.3,7.95,4.29,NorthHeights,Condo,Good,Gas,506666.0
1540.4,6865.7,7,1970,1971,2,2.0,1.0,7.33,63.0,18.9,70.1,60.0,3.52,7.12,EastMarket,Detached,Excellent,Gas,770028.0
1143.9,,5,1934,2012,4,1.5,2.0,8.74,61.5,19.0,57.9,18.2,6.92,6.58,Riverside,Detached,Average,Gas,566867.0
1127.6,9602.3,6,1949,2015,4,1.0,0.0,3.8,62.9,12.3,84.1,44.2,6.07,5.34,NorthHeights,Detached,Average,District,590056.0
3317.7,,5,1986,1986,4,3.0,1.0,3.41,82.8,11.0,99.7,60.5,4.81,6.97,GreenValley,Detached,Average,HeatPump,1129047.0
3363.7,6910.7,5,2024,2026,3,2.5,1.0,6.32,95.4,8.3,84.0,87.5,4.78,5.68,TechDistrict,Detached,Average,Gas,1114994.0
1648.3,3259.0,4,1933,1933,2,2.0,1.0,16.0,57.7,21.0,38.4,45.5,3.51,5.28,NorthHeights,Duplex,Average,Gas,529606.0
1836.3,24101.9,8,1986,1993,6,1.0,1.0,10.67,90.5,16.4,85.6,62.8,4.78,6.95,EastMarket,Detached,Average,Electric,791269.0
1136.6,9929.4,7,2014,2014,3,2.0,2.0,3.78,56.5,10.4,80.1,62.0,5.49,5.84,EastMarket,Detached,Good,Electric,716994.0
2106.3,8161.5,7,2000,2018,4,1.5,1.0,11.59,83.2,23.6,71.6,53.7,6.62,7.51,SouthGate,Detached,Fair,HeatPump,765625.0
3220.2,4950.1,6,2006,2018,3,2.0,1.0,0.75,72.7,15.1,94.5,56.8,3.15,6.9,Riverside,Detached,Average,Gas,1087010.0
922.8,3942.9,6,2017,2017,4,2.0,3.0,3.81,48.9,5.4,91.0,77.1,4.72,2.91,OldTown,Detached,Good,HeatPump,746307.0
1968.1,12062.2,5,1989,1989,1,1.5,2.0,1.94,56.6,14.1,100.0,65.3,6.09,6.83,SouthGate,Condo,Average,Gas,597445.0
2025.1,6541.5,5,1923,2023,4,2.0,3.0,9.04,60.3,12.6,79.4,25.4,6.89,4.8,OldTown,Detached,Fair,District,652282.0
2016.3,10451.2,9,1944,1944,3,2.0,2.0,5.38,78.8,22.2,75.2,28.1,3.4,5.05,NorthHeights,Duplex,Good,HeatPump,866737.0
3080.4,3198.8,8,1963,1963,5,2.5,1.0,9.33,75.7,38.9,76.9,46.6,5.32,7.14,Hillcrest,Townhouse,Average,Gas,1049684.0
3576.8,18214.1,5,2022,2022,6,2.5,,22.83,59.8,25.5,44.8,77.4,6.81,6.19,WestPark,Detached,Fair,District,818959.0
1509.9,12365.5,4,1942,1942,4,2.0,2.0,0.55,,5.9,96.9,30.7,5.96,4.09,OldTown,Townhouse,Good,Gas,534377.0
2131.0,6858.2,3,2010,2010,1,2.5,2.0,9.39,37.3,43.4,76.4,64.5,6.79,4.76,WestPark,Condo,Average,Electric,490583.0
1703.7,9532.0,5,1987,2020,4,2.0,2.0,5.57,59.7,37.1,78.1,61.6,6.28,7.05,GreenValley,Detached,Average,District,635263.0
1297.7,11231.1,6,1995,2023,2,2.5,2.0,5.3,66.1,21.7,78.8,56.0,3.54,4.12,University,Detached,Excellent,District,726166.0
1828.8,3228.1,6,1931,1973,6,2.0,3.0,5.25,87.6,6.7,85.1,,4.0,4.77,LakeView,Condo,Poor,HeatPump,751857.0
2129.6,19703.1,6,1958,1958,2,2.0,,7.23,69.2,18.2,96.1,55.9,6.18,4.09,WestPark,Condo,Good,Gas,807676.0
1791.8,9621.9,7,1969,1995,1,3.0,2.0,0.56,62.6,2.3,82.3,51.1,4.68,2.89,OldTown,Detached,Average,HeatPump,817237.0
1180.5,4719.1,4,1971,1982,4,1.5,2.0,6.65,80.3,20.7,85.9,35.5,7.11,6.69,Hillcrest,Duplex,Excellent,HeatPump,511106.0
1383.5,3728.9,9,2013,2015,1,1.5,3.0,8.52,81.3,34.7,45.9,62.3,5.82,5.88,NorthHeights,Detached,Average,HeatPump,876956.0
1387.5,13018.1,6,1955,1955,4,1.5,1.0,8.59,66.2,16.4,66.3,47.8,4.88,5.96,University,Detached,Good,Gas,622011.0
1198.0,8172.5,7,2012,2012,3,2.5,,1.18,49.1,5.4,84.0,50.1,4.79,6.86,OldTown,Detached,Average,Gas,681679.0
1858.8,9618.1,5,2010,2010,7,2.0,3.0,2.72,,8.3,68.3,71.0,6.8,5.03,GreenValley,Townhouse,Good,Gas,823161.0
1934.1,7316.1,7,1988,1988,3,2.5,1.0,17.64,70.8,44.4,43.3,60.4,4.87,7.18,University,Detached,Average,Gas,743392.0
2394.1,3944.9,10,1952,1952,3,2.0,1.0,11.75,72.9,10.0,80.2,47.1,3.83,7.98,EastMarket,Detached,Average,HeatPump,1064630.0
1191.1,9769.4,5,1930,1991,2,1.0,2.0,11.49,72.0,12.7,54.8,35.0,4.8,6.53,NorthHeights,Detached,Excellent,HeatPump,641214.0
1324.9,6395.3,4,1945,1945,5,1.0,1.0,1.39,66.5,39.0,100.0,24.6,5.9,6.51,University,Detached,Average,HeatPump,591376.0
2978.8,7106.9,5,1984,1984,4,2.0,3.0,9.04,37.6,15.4,79.7,64.4,5.12,5.37,University,Condo,Excellent,Electric,792089.0
1550.0,29972.6,6,1942,2022,7,2.5,0.0,5.66,65.3,15.2,71.7,24.5,4.03,6.22,NorthHeights,Condo,Good,Gas,753335.0
1669.0,12128.1,5,2015,2024,2,2.0,1.0,9.56,69.7,14.9,80.3,44.9,4.69,4.35,EastMarket,Townhouse,Fair,Electric,631161.0
1543.8,12555.3,4,1962,1962,3,2.0,3.0,4.63,80.5,7.1,87.1,40.3,5.06,5.83,TechDistrict,Detached,Average,Gas,700469.0
2537.9,36833.0,6,1949,1949,1,1.0,1.0,14.77,49.2,10.9,77.5,28.8,2.58,4.13,OldTown,Condo,Good,Gas,1003071.0
2575.5,9068.7,9,1986,1986,2,2.0,,8.24,64.8,17.5,61.1,56.1,7.74,6.42,Downtown,Detached,Average,Gas,1086046.0
2518.8,,6,1936,1936,6,2.0,1.0,1.54,71.9,44.4,100.0,29.5,5.07,5.45,Riverside,Detached,Good,Gas,864612.0
1666.7,4790.1,6,2008,2008,5,2.0,-0.0,2.02,55.6,4.6,98.1,57.9,5.37,5.19,LakeView,Detached,Fair,District,833512.0
1184.4,5487.9,7,1978,1978,4,2.5,2.0,3.93,76.8,7.9,96.7,39.6,5.77,6.72,GreenValley,Detached,Good,Electric,668625.0
3429.3,2108.2,7,2018,2018,4,3.0,1.0,34.06,72.3,69.7,13.9,66.3,5.16,4.24,OldTown,Condo,Average,Electric,708912.0
2284.6,11569.1,9,2010,2014,1,2.0,2.0,11.51,83.6,27.6,60.7,67.3,4.24,5.45,Downtown,Detached,Average,HeatPump,989416.0
1387.1,3366.7,7,1928,1928,3,1.0,0.0,9.47,99.2,66.2,83.6,19.6,3.92,7.03,EastMarket,Detached,Good,Gas,360974.0
2834.4,12375.5,6,2015,2017,3,2.5,2.0,26.49,64.1,40.9,8.8,84.1,5.53,5.48,Hillcrest,Duplex,Average,Gas,854595.0
1346.1,7016.5,5,1925,1925,3,2.0,1.0,10.12,60.4,46.9,84.1,29.0,6.07,3.07,WestPark,Detached,Fair,HeatPump,469280.0
2820.3,7775.0,7,2004,2021,7,2.5,2.0,8.84,82.7,36.2,63.7,73.1,4.55,3.92,Downtown,Condo,Average,Gas,695835.0
2893.7,7019.3,5,1958,1958,2,2.0,2.0,6.43,,11.0,76.4,52.9,5.29,6.44,University,Detached,Good,HeatPump,936180.0
1162.5,16539.1,5,1956,1956,6,2.0,2.0,2.54,75.1,18.3,90.7,34.8,4.05,4.89,NorthHeights,Detached,Average,Electric,738256.0
2058.2,14876.0,7,2005,2005,2,2.0,2.0,8.36,84.5,14.2,70.5,46.3,6.41,6.29,TechDistrict,Detached,Average,HeatPump,918810.0
2221.1,7076.3,9,1949,2010,3,1.5,2.0,3.29,,24.5,90.7,50.8,5.68,6.38,WestPark,Townhouse,Average,Electric,974143.0
4456.8,4198.3,7,2016,2018,3,3.5,1.0,5.61,76.1,24.6,87.2,88.9,5.27,5.83,OldTown,Detached,Good,Gas,1177002.0
1244.5,12533.6,6,1924,1924,5,2.0,2.0,10.14,64.7,20.4,71.9,31.4,6.3,3.28,GreenValley,Detached,Good,Gas,667613.0
2843.8,4012.2,5,1937,1937,4,3.0,3.0,2.35,48.6,13.3,81.4,29.4,3.85,3.59,NorthHeights,Detached,Average,Electric,884244.0
1660.9,2832.5,9,1957,1957,2,2.5,2.0,7.77,74.7,18.2,67.5,34.4,4.39,5.93,NorthHeights,Detached,Excellent,Electric,1054819.0
1029.5,9709.4,6,1950,1992,3,2.0,1.0,3.72,69.9,18.3,87.0,46.9,2.63,5.32,OldTown,Townhouse,Good,District,521650.0
1576.5,14956.9,6,2012,2012,5,3.0,2.0,19.89,65.5,29.9,20.2,53.4,5.47,5.88,Downtown,Condo,Excellent,HeatPump,689289.0
1651.5,5646.5,7,2015,2015,5,2.5,1.0,13.41,83.8,19.6,89.4,65.1,3.87,6.77,WestPark,Detached,Average,Gas,782730.0
1103.4,9177.8,5,1964,1964,3,1.0,1.0,4.27,73.9,12.7,90.5,29.5,6.13,4.79,GreenValley,Condo,Good,HeatPump,564992.0
1857.8,5610.7,5,1981,1981,4,1.5,1.0,11.46,71.5,37.8,55.9,54.6,5.62,3.32,OldTown,Townhouse,Average,Electric,582602.0
2374.4,11103.7,5,1955,1955,5,2.0,2.0,18.02,58.0,32.0,47.9,63.1,6.14,5.41,WestPark,Detached,Average,Gas,681761.0
1806.3,13889.0,5,1963,1974,6,1.0,2.0,12.29,66.0,11.4,59.8,38.8,4.52,2.5,Riverside,Detached,Average,Gas,626370.0
1343.0,6149.4,4,1955,1955,4,1.0,2.0,9.78,57.4,10.9,97.8,49.9,5.52,7.39,University,Townhouse,Good,District,639517.0
1559.5,3886.5,4,1945,1945,3,2.5,1.0,7.47,59.7,21.6,58.2,40.0,4.98,4.55,Downtown,Detached,Good,Gas,625168.0
1647.2,,8,1993,1993,4,2.5,,4.4,69.9,11.5,68.7,,4.18,6.33,Riverside,Townhouse,Fair,Gas,832073.0
1792.0,12547.2,7,1931,1931,3,2.5,1.0,6.88,73.9,19.9,76.3,38.0,4.7,6.4,University,Condo,Excellent,Gas,824784.0
2515.6,3640.6,5,1950,1950,2,2.0,1.0,1.96,66.7,5.6,91.3,42.4,3.71,5.23,Riverside,Detached,Average,Gas,797922.0
1829.6,9000.6,8,1931,1931,2,1.5,2.0,1.01,62.0,6.6,91.0,34.1,4.99,4.69,EastMarket,Condo,Average,Gas,883916.0
968.3,11479.1,7,1967,1967,5,1.5,2.0,8.89,70.9,24.2,78.8,51.8,4.89,4.85,Riverside,Detached,Fair,HeatPump,634536.0
1332.5,5329.7,6,1991,1991,4,2.5,1.0,10.49,75.2,29.1,69.8,44.3,4.86,4.0,LakeView,Detached,Excellent,HeatPump,848663.0
1757.4,6516.6,4,1974,2021,3,2.0,3.0,2.75,71.2,12.5,83.0,47.8,5.66,4.64,Hillcrest,Townhouse,Good,Gas,708532.0
2529.3,13111.7,7,1996,2015,3,2.5,2.0,5.18,57.2,7.9,90.5,59.9,4.81,3.45,LakeView,Townhouse,Average,HeatPump,954270.0
2701.9,,9,1980,1980,2,3.0,3.0,4.58,75.0,7.9,66.2,45.1,5.32,4.73,Downtown,Condo,Average,HeatPump,1265072.0
3238.6,4171.4,6,1958,1958,5,2.0,2.0,14.02,49.4,15.7,71.4,18.0,5.99,4.12,SouthGate,Condo,Excellent,Gas,816750.0
1734.0,6255.4,8,2016,2023,3,1.5,1.0,10.5,65.7,11.1,41.5,,4.77,7.4,WestPark,Townhouse,Good,HeatPump,901349.0
2205.2,15499.8,6,1984,1984,3,3.0,2.0,20.04,67.6,19.7,66.8,52.5,4.39,4.57,WestPark,Detached,Average,Gas,853979.0
949.4,18925.7,8,1924,2000,3,2.0,3.0,3.19,80.8,31.7,76.4,20.7,6.06,3.7,TechDistrict,Detached,Fair,HeatPump,638805.0
1942.8,,6,1936,1936,3,1.5,1.0,12.64,78.5,29.1,72.7,25.0,5.64,5.3,GreenValley,Detached,Good,HeatPump,757127.0
1096.6,4696.5,2,1991,1991,5,1.0,0.0,4.79,49.0,24.5,66.0,50.3,6.56,4.61,TechDistrict,Detached,Fair,Gas,373739.0
1611.3,13633.8,5,1922,1990,6,2.5,2.0,22.88,70.2,23.7,37.9,17.4,4.05,5.53,OldTown,Detached,Average,Gas,571831.0
5218.0,2644.6,6,1938,1974,1,3.0,2.0,19.15,63.4,29.5,33.7,52.2,6.22,7.81,SouthGate,Detached,Excellent,Electric,1082587.0
1851.7,8353.2,8,1930,1930,5,1.5,2.0,4.97,75.5,17.4,71.0,25.7,6.39,7.79,NorthHeights,Townhouse,Excellent,Gas,898864.0
1188.3,7012.8,6,2005,2005,4,1.0,1.0,8.28,62.5,45.5,60.4,64.8,5.41,6.05,GreenValley,Detached,Average,Gas,699764.0
1926.6,15648.5,6,1931,1931,3,2.5,2.0,8.04,57.4,43.0,74.5,27.3,5.23,8.54,TechDistrict,Detached,Good,Gas,723669.0
1355.7,16628.1,5,1941,1941,7,2.0,0.0,7.35,79.1,10.4,97.4,34.9,5.17,3.85,WestPark,Condo,Excellent,HeatPump,625198.0
1145.3,4090.1,9,2024,2024,3,2.5,2.0,15.14,82.0,38.1,59.7,87.4,4.51,4.7,TechDistrict,Condo,Excellent,HeatPump,840882.0
3669.2,7962.1,9,1932,1970,3,1.0,2.0,11.98,84.6,13.0,59.2,44.0,6.66,6.3,Hillcrest,Detached,Good,District,1335727.0
2474.8,5112.7,5,1945,1945,3,2.0,1.0,15.81,76.0,12.0,66.3,35.2,5.66,4.87,University,Detached,Poor,HeatPump,642286.0
1881.5,6038.1,4,2006,2006,1,1.5,1.0,11.27,58.5,25.3,57.7,65.7,3.55,5.8,TechDistrict,Detached,Excellent,Gas,739247.0
1421.7,10428.2,3,1934,1979,2,1.0,2.0,9.03,61.6,38.7,50.5,28.5,5.57,7.09,University,Detached,Average,District,432940.0
1466.2,5889.3,7,1944,1944,3,1.5,1.0,18.69,62.9,60.8,34.3,38.1,6.84,9.37,Hillcrest,Duplex,Good,Electric,566046.0
2965.1,8088.4,6,2004,2004,3,2.5,1.0,3.21,77.1,5.5,96.1,60.0,4.49,5.53,Riverside,Detached,Excellent,HeatPump,1221720.0
1853.9,12787.2,5,1920,1987,5,2.5,-0.0,7.01,85.1,24.7,81.1,,6.64,3.4,University,Detached,Excellent,Gas,799252.0
511.4,17871.0,7,1958,1958,5,2.5,2.0,8.87,82.4,36.8,89.5,44.9,6.77,7.02,OldTown,Condo,Average,HeatPump,438278.0
4140.1,8561.6,4,1947,1994,5,2.0,2.0,23.33,67.1,43.6,43.8,39.6,4.29,5.01,SouthGate,Condo,Fair,HeatPump,701112.0
1768.9,7727.2,8,1941,1981,4,2.0,1.0,3.92,60.8,80.0,84.2,31.8,5.48,2.49,NorthHeights,Detached,Average,Gas,825731.0
1880.0,3705.1,6,1961,2022,4,1.5,1.0,3.21,62.7,14.6,80.6,,4.56,5.11,LakeView,Detached,Good,District,869144.0
2493.6,18644.7,4,1943,1943,5,1.5,2.0,5.26,67.1,5.6,87.2,39.1,7.28,6.34,GreenValley,Detached,Average,HeatPump,1321547.0
1969.2,9693.9,6,2002,2002,4,2.5,3.0,5.1,83.9,12.5,72.8,,6.7,5.53,University,Duplex,Average,Gas,873888.0
2191.5,7813.2,6,1934,1934,5,2.5,2.0,12.31,71.9,25.2,84.0,60.7,3.34,6.09,EastMarket,Detached,Average,Gas,767296.0
1404.6,7576.9,7,1962,1962,5,2.0,,0.53,70.7,12.7,73.8,55.7,4.24,6.94,OldTown,Detached,Fair,Gas,714272.0
1034.0,8939.4,8,1928,1928,4,2.0,1.0,24.04,63.5,25.9,33.9,30.8,6.27,6.34,WestPark,Detached,Average,Gas,537356.0
1835.4,11440.4,8,1931,1931,4,1.5,2.0,2.81,73.0,39.1,85.0,33.4,6.59,7.1,Riverside,Condo,Average,Gas,839307.0
2842.8,12322.3,6,1992,2005,2,2.5,1.0,29.55,74.6,49.3,26.1,68.2,5.86,8.37,WestPark,Detached,Average,Gas,723771.0
1290.0,18926.5,6,1967,1967,3,2.0,1.0,9.34,76.4,26.4,61.5,58.0,4.62,2.89,EastMarket,Townhouse,Fair,HeatPump,577127.0
1251.2,8328.6,5,1966,1966,3,1.5,1.0,3.22,66.8,61.3,96.6,60.8,6.06,6.72,Riverside,Townhouse,Good,Gas,565819.0
2624.2,20627.0,3,1948,1948,3,2.5,2.0,3.48,48.9,6.7,78.8,32.3,5.88,3.48,Riverside,Detached,Good,District,813383.0
1386.8,13581.6,6,1935,1935,3,1.5,2.0,33.05,83.9,32.1,5.0,10.8,3.41,4.87,TechDistrict,Condo,Good,HeatPump,619495.0
1411.7,6944.9,5,2013,2013,1,2.5,1.0,6.96,74.4,24.3,58.1,60.2,6.1,5.05,WestPark,Townhouse,Fair,Gas,674863.0
1431.9,2647.6,8,2003,2003,2,2.5,2.0,6.87,66.6,25.6,69.4,63.1,5.47,5.58,EastMarket,Detached,Average,Gas,663419.0
1609.8,7579.3,6,1968,1968,3,2.0,2.0,12.08,85.1,11.6,54.3,48.6,5.6,6.23,SouthGate,Detached,Good,Gas,725267.0
907.4,18341.5,7,1922,1922,4,1.5,0.0,9.46,85.5,11.0,72.6,31.8,5.4,5.75,Downtown,Detached,Average,Gas,546533.0
1344.2,4521.9,5,2015,2015,5,1.5,2.0,7.03,69.2,24.0,74.4,72.7,5.39,5.72,WestPark,Condo,Good,Gas,324150.0
1801.0,7565.2,5,1965,1965,1,1.5,3.0,7.7,60.8,15.5,79.2,59.8,6.83,7.73,OldTown,Condo,Good,Electric,517913.0
1796.1,7950.3,7,1940,2022,3,2.0,1.0,12.26,65.7,18.5,77.1,30.6,6.42,7.31,OldTown,Condo,Average,HeatPump,636192.0
2562.1,12671.5,7,1933,1933,3,1.5,1.0,10.91,70.2,24.2,76.8,42.8,3.71,4.47,Riverside,Townhouse,Average,HeatPump,853919.0
3319.3,5705.3,7,2025,2025,5,2.0,3.0,20.16,45.9,24.0,38.1,73.9,5.09,4.96,GreenValley,Detached,Fair,Gas,971134.0
2931.5,4273.6,6,1922,2000,3,2.0,0.0,7.79,,10.5,56.3,32.2,6.53,4.14,OldTown,Detached,Fair,Gas,807925.0
2335.8,10135.9,8,1959,1959,2,2.0,4.0,12.73,73.6,37.0,63.4,51.6,5.42,7.96,GreenValley,Detached,Excellent,Gas,991651.0
1559.3,4609.2,7,1978,1993,2,1.5,1.0,16.07,66.8,29.9,60.4,,6.63,7.45,OldTown,Duplex,Good,District,692332.0
1302.1,2393.6,2,1951,1951,4,1.0,1.0,8.26,51.2,7.1,75.8,42.2,3.95,3.68,WestPark,Detached,Good,Gas,428288.0
1661.2,21721.5,6,1936,1936,7,1.5,1.0,7.42,77.7,61.0,71.9,28.0,7.39,3.46,NorthHeights,Townhouse,Good,HeatPump,615350.0
2061.2,12557.3,8,1988,2007,3,2.0,1.0,14.74,61.2,29.1,83.0,45.2,4.13,4.54,SouthGate,Detached,Good,HeatPump,811666.0
2254.9,22289.5,4,1927,1927,4,2.0,2.0,4.38,71.5,7.2,87.6,23.1,5.28,4.02,University,Condo,Average,Electric,722041.0
2090.8,12164.1,3,2023,2025,3,2.0,2.0,11.62,58.3,12.9,78.9,,3.88,4.93,WestPark,Detached,Average,Gas,583909.0
1575.7,10829.8,6,1970,1970,6,2.5,1.0,11.99,77.4,30.3,44.2,,5.19,6.05,University,Detached,Good,Gas,737224.0
2225.1,8987.2,7,1997,1997,7,2.0,1.0,17.26,60.0,23.8,56.7,68.8,6.31,7.91,TechDistrict,Detached,Fair,Gas,928158.0
2664.2,6439.6,5,2009,2009,5,1.5,1.0,12.4,80.1,54.9,69.2,59.6,5.56,7.33,WestPark,Detached,Fair,HeatPump,1078390.0
2305.4,9789.8,8,2003,2003,4,2.5,2.0,15.72,70.8,19.5,65.0,67.0,5.88,5.35,Hillcrest,Detached,Average,Gas,900294.0
1630.0,5166.2,9,1971,2026,5,2.0,2.0,14.35,78.3,25.9,63.0,45.7,4.71,4.55,WestPark,Detached,Fair,Gas,748735.0
1201.9,3790.7,3,1928,1928,6,2.0,1.0,4.02,45.5,33.4,82.5,28.9,5.49,5.37,SouthGate,Detached,Good,Electric,354038.0
1191.1,5898.8,6,1928,1928,5,2.0,1.0,12.24,78.4,15.1,59.4,43.1,3.38,7.51,NorthHeights,Detached,Average,District,695613.0
1273.7,15626.6,2,1957,1995,4,2.0,0.0,18.27,56.5,18.4,65.1,61.0,5.88,7.19,WestPark,Detached,Good,Gas,469120.0
